t_sec,sabd_deg_abs,sabd_deg_zeroed,sabd_vel_deg_s,sabd_trq_Nm
8.316501,-7.2580158834291755,-3.13471186181277,0.20387111029012198,-4.054543972015381
8.324965,-7.256268044418373,-3.1329640228019677,0.20649451169971647,-4.096469879150391
8.33295,-7.25465606290805,-3.1313520412916445,0.2018793256897353,-4.159358024597168
8.342098,-7.252608423704398,-3.1293044020879925,0.22383750690489868,-4.169839382171631
8.350018,-7.250714581469946,-3.1274105598535407,0.23912068573197456,-4.159358024597168
8.358936,-7.248768330419867,-3.125464308803461,0.21823736303577432,-4.201284408569336
8.366908,-7.247193724289091,-3.1238897026726855,0.1975229331479947,-4.232727527618408
8.375932,-7.245643160820723,-3.1223391392043176,0.17182389848426358,-4.127913475036621
8.383907,-7.24447400680905,-3.121169985192644,0.14660051861819665,-4.117432117462158
8.393045,-7.243351490056601,-3.1200474684401955,0.1228422914619345,-4.138394832611084
8.400811,-7.242548597871678,-3.119244576255272,0.10338543894615874,-4.138394832611084
8.409716,-7.24182921076707,-3.118525189150664,0.08078522651689439,-4.0859880447387695
8.417571,-7.241175239947069,-3.117871218330663,0.08325348062687865,-4.075506687164307
8.426226,-7.240374014824585,-3.1170699932081796,0.09257545897172262,-4.1069512367248535
8.433974,-7.2395461063344415,-3.116242084718036,0.10685272607063963,-4.1069512367248535
8.442977,-7.23843291732904,-3.115128895712634,0.1236474960438639,-4.0859880447387695
8.450985,-7.237384184821455,-3.114080163205049,0.13096054994327153,-4.117432117462158
8.460182,-7.2362855253969025,-3.112981503780497,0.11945849952136474,-4.096469879150391
8.468094,-7.235419247729328,-3.1121152261129224,0.10949018792281115,-4.012618064880371
8.477035,-7.234454064460388,-3.111150042843982,0.10794816398190998,-3.9602110385894775
8.484912,-7.233554620402443,-3.1102505987860374,0.11418450346600545,-3.9916555881500244
8.493472,-7.232512579292229,-3.1092085576758235,0.1217345959038116,-3.9602110385894775
8.501434,-7.231334280241387,-3.1080302586249813,0.14799055014653983,-3.8763601779937744
8.510132,-7.229930468208805,-3.106626446592399,0.1613950557400416,-3.886841297149658
8.518051,-7.228505581140934,-3.105201559524528,0.1799310410452745,-3.8553972244262695
8.526965,-7.226651724350359,-3.103347702733953,0.207977076313586,-3.782027006149292
8.535422,-7.224916188066972,-3.1016121664505665,0.20522022992172967,-3.7505829334259033
8.544318,-7.222769451376449,-3.099465429760043,0.2413117757352474,-3.7296202182769775
8.552226,-7.220584899305491,-3.0972808776890854,0.27624213842520606,-3.698176383972168
8.561037,-7.217765719203415,-3.0944616975870094,0.31996153206131533,-3.6143245697021484
8.569235,-7.215004823951689,-3.091700802335283,0.3367855397247865,-3.551436185836792
8.577668,-7.2120692258917805,-3.088765204275375,0.3480942747106494,-3.561917781829834
8.585869,-7.208711454546143,-3.0854074329297374,0.4094401775181673,-3.540954828262329
8.594751,-7.204669851938344,-3.0813658303219382,0.4550428149223558,-3.446622371673584
8.602913,-7.200368513721335,-3.0770644921049293,0.5269788254404418,-3.3837337493896484
8.611677,-7.195403171993506,-3.0720991503771007,0.56657469585936,-3.3837337493896484
8.619888,-7.190278069343742,-3.066974047727336,0.6241648822392225,-3.2789196968078613
8.630485,-7.183257808224515,-3.0599537866081095,0.662476866682029,-3.320845127105713
8.639044,-7.177004339894019,-3.0537003182776132,0.7306316953807527,-3.331326723098755
8.648414,-7.169425054970058,-3.0461210333536526,0.8089014013666119,-3.2474753856658936
8.658271,-7.160652570780518,-3.037348549164112,0.8899590152410586,-3.299882411956787
8.666977,-7.1520913023627015,-3.028787280746296,0.9833920955749778,-3.3942151069641113
8.675989,-7.142315825053287,-3.0190118034368814,1.0847197963117168,-3.4256591796875
8.684184,-7.129323053453723,-3.006019031837317,1.585419773983626,-3.4885478019714355
8.693008,-7.118369619509892,-2.995065597893486,1.2413074978883454,-3.4885478019714355
8.701196,-7.104441318415099,-2.9811372967986935,1.7011102729920493,-3.5828802585601807
8.710039,-7.089404249655781,-2.966100228039376,1.7004135139381933,-3.6038432121276855
8.718217,-7.075608829144557,-2.9523048075281517,1.686944239997351,-3.6143245697021484
8.727227,-7.061096189684126,-2.9377921680677206,1.610669499879449,-3.561917781829834
8.73536,-7.0485760345675725,-2.925272012951167,1.5394839402533376,-3.6248059272766113
8.744733,-7.037428910252478,-2.9141248886360724,1.189286701683869,-3.6248059272766113
8.754085,-7.024299954610476,-2.9009959329940704,1.4038349861079789,-3.6038432121276855
8.763912,-7.011253637902698,-2.887949616286292,1.327612838214851,-3.6143245697021484
8.772344,-7.0003326542025475,-2.877028632586142,1.2951600536510042,-3.6248059272766113
8.781461,-6.988993141415137,-2.8656891197987315,1.2437920406466219,-3.572399139404297
8.78958,-6.979309628222965,-2.8560056066065593,1.1926821552822173,-3.6352875232696533
8.798507,-6.969270150752625,-2.8459661291362197,1.1246359839686808,-3.666731595993042
8.808028,-6.9592571956272335,-2.835953174010828,1.0516696983585747,-3.5828802585601807
8.816621,-6.9507009445342405,-2.827396922917835,0.9957138389752294,-3.561917781829834
8.825478,-6.942207318226201,-2.818903296609795,0.9589719992009557,-3.572399139404297
8.833909,-6.934013169952592,-2.810709148336186,0.9719119077142482,-3.6248059272766113
8.843531,-6.92496198031305,-2.8016579586966444,0.9406670526262103,-3.5933620929718018
8.852903,-6.916318930484686,-2.7930149088682805,0.9222442878626679,-3.551436185836792
8.864093,-6.90673065078186,-2.7834266291654544,0.8568662357924445,-3.540954828262329
8.872568,-6.899455434286801,-2.7761514126703952,0.8584018691935553,-3.551436185836792
8.881576,-6.891611103510532,-2.768307081894126,0.8708249418301887,-3.5933620929718018
8.891295,-6.883285643337356,-2.75998162172095,0.8566262120055296,-3.6143245697021484
8.900171,-6.874425504865799,-2.7511214832493938,0.9982033960569052,-3.572399139404297
8.909125,-6.865841761585758,-2.742537739969352,0.9586438591557197,-3.561917781829834
8.917237,-6.858082774604072,-2.7347787529876664,0.9564880711624744,-3.6457693576812744
8.926013,-6.8485348524904355,-2.72523083087403,1.0879645715155033,-3.6248059272766113
8.934171,-6.8401250291119435,-2.716821007495538,1.0308421250716662,-3.561917781829834
8.943089,-6.830499390694069,-2.707195369077663,1.0793437700480115,-3.7610647678375244
8.951368,-6.822463407327036,-2.6991593857106304,0.9706925432790585,-3.666731595993042
8.960556,-6.8144348333407185,-2.691130811724313,0.8737941767893374,-3.6143245697021484
8.968776,-6.807599004856661,-2.684294983240255,0.8316136193403774,-3.7086575031280518
8.977699,-6.8013622150360735,-2.678058193419668,0.6989523991783145,-3.6352875232696533
8.985975,-6.796657949757132,-2.6733539281407266,0.5684235617804969,-3.666731595993042
8.995068,-6.792678471329683,-2.6693744497132776,0.4376512215156228,-3.7086575031280518
9.00321,-6.789840861744291,-2.6665368401278853,0.34850508724340534,-3.656250476837158
9.013232,-6.7871406139284645,-2.663836592312059,0.2694276385696105,-3.7086575031280518
9.021877,-6.785308921020343,-2.6620048994039376,0.21188330873175082,-3.7086575031280518
9.030776,-6.7838353442063815,-2.660531322589976,0.16558952779925196,-3.6352875232696533
9.038877,-6.782766042867067,-2.6594620212506612,0.13199643547862086,-3.6248059272766113
9.047599,-6.7818623764120645,-2.658558354795659,0.1036069165153859,-3.677212953567505
9.055462,-6.781209088846029,-2.657905067229623,0.0830832823339495,-3.656250476837158
9.064391,-6.780589644334447,-2.6572856227180415,0.06937619740200615,-3.677212953567505
9.072419,-6.779886739347647,-2.6565827177312418,0.08755374328850818,-3.7505829334259033
9.081388,-6.779314361068087,-2.656010339451681,0.06381861097012241,-3.782027006149292
9.08923,-6.778985217277838,-2.6556811956614323,0.04197157716210268,-3.792508363723755
9.098017,-6.778339640490815,-2.6550356188744093,0.07347022928009443,-3.782027006149292
9.106009,-6.777649871498336,-2.6543458498819303,0.08630711626235801,-3.782027006149292
9.115109,-6.77707979573847,-2.6537757741220647,0.06264431973349142,-3.7610647678375244
9.124648,-6.776662255093901,-2.653358233477495,0.04377355518099237,-3.782027006149292
9.132815,-6.776340350695109,-2.653036329078703,0.03941396857398253,-3.8239529132843018
9.142002,-6.776018344435714,-2.6527143228193086,0.03505118192160682,-3.8658788204193115
9.150049,-6.775793201655072,-2.6524891800386667,0.02797811286493917,-3.928767204284668
9.158749,-6.775641351447797,-2.6523373298313917,0.017454259571787527,-3.9811742305755615
9.166646,-6.77553091225474,-2.6522268906383344,0.013984709995986111,-3.9706926345825195
9.175252,-6.775436174209162,-2.652132152592756,0.011008426515985749,-3.9602110385894775
9.183486,-6.775364159332419,-2.6520601377160133,0.008746012438667685,-3.9497296810150146
9.191991,-6.7753054582512275,-2.652001436634822,0.0069018635843794505,-3.9602110385894775
9.199548,-6.775263308192659,-2.651959286576253,0.005577680440915768,-4.065025329589844
9.208732,-6.775223553466485,-2.651919531850079,0.00432874888398318,-4.127913475036621
9.217106,-6.775232998246991,-2.651928976630585,-0.0011278729224718878,-4.201284408569336
9.22606,-6.775240880273483,-2.651936858657077,-0.000880251757148502,-4.243209362030029
9.233723,-6.775246316848492,-2.651942295232087,-0.000709456716020604,-4.243209362030029
9.241987,-6.775250971305268,-2.6519469496888624,-0.0005632326439380275,-4.264172554016113
9.249636,-6.775254444858645,-2.6519504232422397,-0.00045410774631236876,-4.211765289306641
9.258678,-6.77529815509895,-2.6519941334825443,-0.004834248384940368,-4.138394832611084
9.26664,-6.775548719617408,-2.6522446980010024,-0.0314691508571903,-4.148877143859863
9.275488,-6.7758064226337416,-2.652502401017336,-0.029126510164911006,-4.127913475036621
9.283135,-6.775915062623861,-2.6526110410074555,-0.014206807542509359,-4.169839382171631
9.292768,-6.775977576698982,-2.6526735550825764,-0.006489531614097313,-4.190802097320557
9.300821,-6.775945331232052,-2.652641309615646,0.0040041238395333145,-4.180320739746094
9.309742,-6.775917430290334,-2.652613408673928,0.0031275899043519224,-4.159358024597168
9.317322,-6.775898282716866,-2.65259426110046,0.0025260511429421656,-4.127913475036621
9.325712,-6.7758815097767515,-2.652577488160346,0.0019991136885154095,-4.0859880447387695
9.333796,-6.775868622231053,-2.6525646006146477,0.0015942394995581454,-4.002136707305908
9.342291,-6.775857932269096,-2.6525539106526903,0.001258404440017286,-4.023099422454834
9.34989,-6.775850212479123,-2.6525461908627177,0.0010158800853780577,-4.012618064880371
9.359168,-6.775677681413405,-2.652373659796999,0.018595599102342892,-3.9916555881500244
9.367336,-6.775444618455471,-2.6521405968390654,0.028533725348465454,-4.002136707305908
9.376012,-6.775328532109993,-2.652024510493588,0.013380088573298667,-3.918285369873047
9.383941,-6.775243597424445,-2.651939575808039,0.010711786731686442,-3.939248561859131
9.392256,-6.775172977728369,-2.6518689561119633,0.008493203547799887,-3.918285369873047
9.39981,-6.775085999939297,-2.6517819783228918,0.011514054052954994,-3.928767204284668
9.409231,-6.775002298211298,-2.6516982765948924,0.008884486715284221,-3.9497296810150146
9.417275,-6.7749452484080726,-2.651641226791667,0.007092214288153184,-3.9602110385894775
9.426449,-6.774894742698086,-2.6515907210816803,0.005505530613610312,-3.9706926345825195
9.434186,-6.774860474983216,-2.65155645336681,0.004428978600723741,-3.9811742305755615
9.4428,-6.774830449060022,-2.651526427443616,0.0034856864034411915,-4.012618064880371
9.450429,-6.774844404174438,-2.651540382558032,-0.0018292390841822361,-4.054543972015381
9.459313,-6.774857109393302,-2.6515530877768967,-0.0014300928616700975,-4.054543972015381
9.46707,-6.7748660287117115,-2.651562007095306,-0.0011498842097779005,-4.0859880447387695
9.475732,-6.774873858525013,-2.6515698369086076,-0.0009039033703250887,-4.0859880447387695
9.483324,-6.774879399243154,-2.6515753776267488,-0.000729836576296699,-4.1069512367248535
9.492647,-6.774884662127554,-2.651580640511148,-0.0005644981865771115,-4.0859880447387695
9.500655,-6.7748882740540965,-2.651584252437691,-0.00045102616767231124,-4.096469879150391
9.50943,-6.774891376466232,-2.651587354849826,-0.0003535610158755564,-4.127913475036621
9.517043,-6.774893548601721,-2.6515895269853154,-0.0002853213670451173,-4.127913475036621
9.525344,-6.774895427161298,-2.6515914055448926,-0.00022630467728432162,-4.138394832611084
9.532894,-6.7748968081942715,-2.651592786577866,-0.00018291824688476116,-4.148877143859863
9.541537,-6.774898051567769,-2.6515940299513634,-0.0001438565164414789,-4.148877143859863
9.549067,-6.774898927574476,-2.6515949059580706,-0.00011633595402349534,-4.159358024597168
9.558236,-6.77489975570214,-2.651595734085735,-9.031955624598809e-05,-4.169839382171631
9.566235,-6.774900333086909,-2.6515963114705032,-7.218047878784215e-05,-4.180320739746094
9.575359,-6.774900844934937,-2.651596823318531,-5.61002987110155e-05,-4.159358024597168
9.583866,-6.774901221541285,-2.651597199924879,-4.426886136873535e-05,-4.190802097320557
9.592714,-6.774901528035017,-2.6515975064186117,-3.4640076761215406e-05,-4.180320739746094
9.600476,-6.774901744198493,-2.6515977225820873,-2.784910094025446e-05,-4.180320739746094
9.608879,-6.774901929340578,-2.651597907724172,-2.2032690785559954e-05,-4.180320739746094
9.616464,-6.774902064299959,-2.6515980426835535,-1.779281679277875e-05,-4.159358024597168
9.624788,-6.774902181704146,-2.6515981600877403,-1.4104455371425156e-05,-4.159358024597168
9.632417,-6.774902268502868,-2.6515982468864623,-1.1377593187944868e-05,-4.159358024597168
9.642934,-6.774902358445035,-2.6515983368286298,-8.551976624923553e-06,-4.127913475036621
9.652573,-6.7749024217164155,-2.65159840010001,-6.564247620126974e-06,-4.138394832611084
9.661216,-6.774902466336412,-2.6515984447200065,-5.162469109636025e-06,-4.138394832611084
9.668909,-6.774902498321308,-2.651598476704902,-4.157633980306135e-06,-4.127913475036621
9.677085,-6.7749025253668105,-2.651598503750405,-3.3079744624615993e-06,-4.096469879150391
9.684726,-6.774902545750227,-2.6515985241338216,-2.6676104194775973e-06,-4.127913475036621
9.69284,-6.77490256299825,-2.651598541381844,-2.1257478267402787e-06,-4.096469879150391
9.700476,-6.774902576089979,-2.6515985544735736,-1.7144590145388955e-06,-4.127913475036621
9.708947,-6.774902587560574,-2.6515985659441688,-1.3540997207919679e-06,-4.1069512367248535
9.716533,-6.774902595855839,-2.6515985742394337,-1.0934962232870147e-06,-4.075506687164307
9.725606,-6.774902603576638,-2.651598581960233,-8.509401564829134e-07,-4.127913475036621
9.733618,-6.774865783308083,-2.651561761691678,0.0045957445447366305,-4.127913475036621
9.742907,-6.774832737000928,-2.651528715384522,0.0035575641869568506,-4.117432117462158
9.751487,-6.774808693956181,-2.651504672339775,0.00280222965946151,-4.127913475036621
9.760448,-6.774789099463379,-2.6514850778469734,0.002186650513127809,-4.127913475036621
9.768564,-6.774774958213763,-2.6514709365973577,0.0017423900540024352,-4.1069512367248535
9.776895,-6.7747634533910075,-2.651459431774602,0.0013809553874583583,-4.1069512367248535
9.784494,-6.7747549818017365,-2.651450960185331,0.0011148125612778386,-4.065025329589844
9.792971,-6.774747518999597,-2.651443497383191,0.0008803617175144077,-4.065025329589844
9.800708,-6.774742039557452,-2.6514380179410466,0.0007082199656185665,-4.054543972015381
9.809093,-6.774737339209069,-2.651433317592663,0.0005605541662182495,-4.054543972015381
9.816694,-6.774733899831805,-2.6514298782153993,0.00045250294276675586,-4.054543972015381
9.825204,-6.774730861399966,-2.6514268397835608,0.0003570477912830317,-4.044062614440918
9.832775,-6.774728677610594,-2.6514246559941883,0.0002884420248781146,-4.096469879150391
9.841998,-6.774726614922102,-2.6514225933056963,0.00022364075462824617,-4.1069512367248535
9.850029,-6.774725180730904,-2.6514211591144985,0.00017858430939634627,-4.148877143859863
9.858649,-6.774723969372959,-2.651419947756553,0.00014052837716149947,-4.159358024597168
9.86628,-6.774723104387886,-2.65141908277148,0.0001133540695872909,-4.190802097320557
9.875413,-6.774722299932101,-2.6514182783156954,8.80813458478575e-05,-4.180320739746094
9.883453,-6.774721734564373,-2.6514177129479677,7.031979485060367e-05,-4.138394832611084
9.892059,-6.774721258179435,-2.651417236563029,5.535372062895468e-05,-4.127913475036621
9.899641,-6.774720919226804,-2.6514168976103987,4.470520969558177e-05,-4.159358024597168
9.90876,-6.774720602340882,-2.6514165807244767,3.474994483284062e-05,-4.138394832611084
9.916738,-6.774720380666503,-2.6514163590500974,2.7785838735979276e-05,-4.138394832611084
9.925396,-6.774720191540336,-2.6514161699239303,2.1844265007228194e-05,-4.180320739746094
9.933174,-6.774720054997387,-2.6514160333809818,1.7554641830542613e-05,-4.169839382171631
9.94242,-6.774719929222844,-2.651415907606438,1.3603317988877939e-05,-4.138394832611084
9.950422,-6.774719842236218,-2.651415820619812,1.0870552482456657e-05,-4.169839382171631
9.958911,-6.774719769385543,-2.6514157477691374,8.581881107297644e-06,-4.159358024597168
9.966482,-6.774719716896714,-2.651415695280308,6.932895815366836e-06,-4.169839382171631
9.974539,-6.774719672320715,-2.651415650704309,5.532499569657639e-06,-4.169839382171631
9.982103,-6.774719638507598,-2.6514156168911924,4.470229176106357e-06,-4.148877143859863
9.991337,-6.774719606511552,-2.6514155848951466,3.4650437112560023e-06,-4.159358024597168
9.999433,-6.7747195841469114,-2.651415562530506,2.7624378593811164e-06,-4.117432117462158
10.008383,-6.774719564849114,-2.6514155432327087,2.1561796458967423e-06,-4.096469879150391
10.016321,-6.774719551149839,-2.651415529533433,1.725804228757447e-06,-4.117432117462158
10.024729,-6.7747195396712065,-2.651415518054801,1.3651923447980887e-06,-4.096469879150391
10.033591,-6.774719530207596,-2.6514155085911906,1.0678842804077205e-06,-4.0859880447387695
10.042266,-6.774719522927645,-2.6514155013112397,8.391778989221647e-07,-4.065025329589844
10.050036,-6.774719517686681,-2.6514154960702756,6.745281143469993e-07,-4.054543972015381
10.058692,-6.774719513096157,-2.651415491479751,5.303124707131337e-07,-4.065025329589844
10.066295,-6.774719509841591,-2.6514154882251857,4.280672683373097e-07,-4.075506687164307
10.074833,-6.7747195069598085,-2.651415485343403,3.3753345928788684e-07,-4.065025329589844
10.082395,-6.774719504897317,-2.6514154832809114,2.7273839441913174e-07,-4.065025329589844
10.091559,-6.774719502956675,-2.651415481340269,2.117713554516607e-07,-4.0859880447387695
10.099756,-6.7747195015762545,-2.651415479959849,1.6840412033460294e-07,-4.1069512367248535
10.108893,-6.774719500380729,-2.6514154787643234,1.3084563327302852e-07,-4.117432117462158
10.116847,-6.774719499548044,-2.6514154779316383,1.0468599486283836e-07,-4.117432117462158
10.125188,-6.774719498856155,-2.651415477239749,8.294965533575058e-08,-4.117432117462158
10.132813,-6.774719498345902,-2.651415476729496,6.691963743236856e-08,-4.148877143859863
10.1419,-6.774719497872845,-2.6514154762564397,5.205808277863761e-08,-4.159358024597168
10.149928,-6.774719497539103,-2.6514154759226978,4.157331479760176e-08,-4.169839382171631
10.158502,-6.774719497258287,-2.6514154756418815,3.2751126406445564e-08,-4.148877143859863
10.166069,-6.77471949705806,-2.651415475441654,2.6460852723046822e-08,-4.138394832611084
10.175207,-6.774719496870195,-2.6514154752537893,2.0558933077458937e-08,-4.169839382171631
10.183181,-6.774719496739097,-2.6514154751226915,1.644035232685146e-08,-4.159358024597168
10.19232,-6.774719496622364,-2.651415475005958,1.2773006989639187e-08,-4.138394832611084
10.20025,-6.774719496541275,-2.6514154749248693,1.0225536023239705e-08,-4.138394832611084
10.208708,-6.774719496472945,-2.651415474856539,8.078865638663015e-09,-4.117432117462158
10.216884,-6.774719496420391,-2.6514154748039855,6.427896505307111e-09,-4.148877143859863
10.225225,-6.774719496377908,-2.651415474761502,5.093270989167651e-09,-4.127913475036621
10.232973,-6.7747194963461705,-2.651415474729765,4.096122784015618e-09,-4.159358024597168
10.241448,-6.774719496318755,-2.6514154747023495,3.23492195022292e-09,-4.138394832611084
10.249103,-6.774719496298792,-2.651415474682387,2.6077496184200195e-09,-4.127913475036621
10.258876,-6.774719496279294,-2.6514154746628886,1.995152425521698e-09,-4.138394832611084
10.268596,-6.774719496264438,-2.651415474648032,1.5284390302036458e-09,-4.148877143859863
10.277235,-6.774719496254052,-2.6514154746376466,1.2021476323972722e-09,-4.159358024597168
10.284789,-6.774719496246712,-2.6514154746303067,9.716512759275741e-10,-4.138394832611084
10.292893,-6.7747194962404365,-2.651415474624031,7.744307516602496e-10,-4.127913475036621
10.300465,-6.774719496235699,-2.6514154746192933,6.256517144834965e-10,-4.117432117462158
10.308505,-6.7747194962316835,-2.651415474615278,4.994376798335304e-10,-4.1069512367248535
10.316068,-6.774719496228631,-2.651415474612225,4.036259616611058e-10,-4.096469879150391
10.325202,-6.774719496225766,-2.651415474609361,3.1360118017592463e-10,-4.1069512367248535
10.333132,-6.774719496223776,-2.6514154746073704,2.509959279292008e-10,-4.1069512367248535
10.342254,-6.774719496221996,-2.6514154746055905,1.9511988076939117e-10,-4.1069512367248535
10.350125,-6.774719496220765,-2.6514154746043594,1.5640058018563029e-10,-4.0859880447387695
10.358449,-6.774719496219733,-2.6514154746033274,1.2398428500924398e-10,-4.117432117462158
10.366037,-6.774719496218973,-2.651415474602567,1.0019948139775015e-10,-4.096469879150391
10.37492,-6.774719496218277,-2.6514154746018717,7.828928830575121e-11,-4.0859880447387695
10.382918,-6.774719496217777,-2.6514154746013716,6.251940376290152e-11,-4.1069512367248535
10.391729,-6.774719496217346,-2.65141547460094,4.899045040189659e-11,-4.096469879150391
10.399734,-6.774719496217032,-2.6514154746006264,3.916686449313643e-11,-4.1069512367248535
10.407566,-6.774719496216786,-2.6514154746003804,3.141264574349925e-11,-4.117432117462158
10.414609,-6.774719496216605,-2.651415474600199,2.5726446204679433e-11,-4.1069512367248535
10.421105,-6.774719496216466,-2.6514154746000607,2.132878065695521e-11,-4.1069512367248535
10.429254,-6.774719496216328,-2.651415474599922,1.7002992672695474e-11,-4.117432117462158
10.435543,-6.774719496216238,-2.6514154745998324,1.4263944201404706e-11,-4.117432117462158
10.443781,-6.774719496216145,-2.651415474599739,1.1320449203788412e-11,-4.127913475036621
10.451467,-6.774719496216075,-2.651415474599669,9.129197306774551e-12,-4.117432117462158
10.459663,-6.774719496216015,-2.6514154745996095,7.260507024957042e-12,-4.127913475036621
10.467393,-6.77471949621597,-2.651415474599564,5.860084674179008e-12,-4.117432117462158
10.475931,-6.774719496215931,-2.651415474599525,4.577034880272652e-12,-4.159358024597168
10.483601,-6.774719496215902,-2.6514154745994967,3.7057194675240525e-12,-4.138394832611084
10.492226,-6.774719496215877,-2.651415474599472,2.8832719229602675e-12,-4.138394832611084
10.499868,-6.77471949621586,-2.651415474599454,2.3245290767889145e-12,-4.169839382171631
10.509726,-6.774719496215842,-2.6514154745994363,1.8019204307158335e-12,-4.159358024597168
10.517827,-6.77471949621583,-2.6514154745994247,1.4252979539703597e-12,-4.159358024597168
10.526431,-6.774719496215821,-2.651415474599415,1.135507461845518e-12,-4.159358024597168
10.534146,-6.7747194962158135,-2.651415474599408,9.209902156338364e-13,-4.180320739746094
10.542319,-6.774719496215807,-2.6514154745994016,7.607068870838214e-13,-4.159358024597168
10.549935,-6.774719496215803,-2.651415474599397,5.830970289353109e-13,-4.138394832611084
10.558213,-6.774719496215799,-2.6514154745993936,4.2916854911574135e-13,-4.117432117462158
10.565825,-6.774719496215797,-2.651415474599391,3.500554687522941e-13,-4.1069512367248535
10.575435,-6.774719496215794,-2.6514154745993883,2.772687348447104e-13,-4.0859880447387695
10.584049,-6.774719496215792,-2.6514154745993865,2.0621019614524447e-13,-4.1069512367248535
10.592831,-6.77471949621579,-2.6514154745993848,2.0228003683989434e-13,-4.1069512367248535
10.600417,-6.7747194962157895,-2.651415474599384,1.1707754167201715e-13,-4.1069512367248535
10.608626,-6.774681950887346,-2.6513779292709403,0.004573817056991353,-4.0859880447387695
10.61617,-6.774654056806924,-2.651350035190518,0.0036974986755528077,-4.075506687164307
10.624624,-6.7746293571878375,-2.651325335571432,0.0029215372569367363,-4.096469879150391
10.632199,-6.774611481551637,-2.6513074599352313,0.002359957583213438,-4.1069512367248535
10.641244,-6.774594858939762,-2.651290837323357,0.0018377428297679094,-4.1069512367248535
10.649402,-6.7745829249155705,-2.651278903299165,0.0014628244024925197,-4.096469879150391
10.658325,-6.774572730177399,-2.651268708560993,0.0011425472570007135,-4.117432117462158
10.666328,-6.774565423271646,-2.6512614016552405,0.0009129940426941283,-4.117432117462158
10.674499,-6.774559487118938,-2.6512554655025324,0.0007265043053309155,-4.127913475036621
10.682162,-6.774555000112671,-2.6512509784962655,0.0005855408460731687,-4.1069512367248535
10.691302,-6.774550842178433,-2.6512468205620277,0.00045491548949690884,-4.1069512367248535
10.69916,-6.774547975199338,-2.6512439535829326,0.0003648466848553795,-4.138394832611084
10.707894,-6.774545474727975,-2.6512414531115693,0.0002862920601907228,-4.138394832611084
10.715878,-6.774543647299527,-2.6512396256831217,0.0002288817023352052,-4.138394832611084
10.72506,-6.7745420162159915,-2.651237994599586,0.00017763970187224066,-4.138394832611084
10.733047,-6.774540882027754,-2.6512368604113483,0.00014200812745188246,-4.138394832611084
10.741832,-6.774539904321419,-2.6512358827050138,0.00011129257713974834,-4.138394832611084
10.750101,-6.774539173808244,-2.6512351521918385,8.834282885413611e-05,-4.169839382171631
10.759099,-6.774538554075204,-2.6512345324587985,6.887334115661696e-05,-4.127913475036621
10.767052,-6.774538115836833,-2.6512340942204276,5.5105676703643765e-05,-4.138394832611084
10.775449,-6.774499522710743,-2.651195501094337,0.004596005199706602,-4.138394832611084
10.783109,-6.774471145593064,-2.6511671239766583,0.0037045117553791127,-4.159358024597168
10.791585,-6.774446349525133,-2.651142327908727,0.0029255203068591705,-4.159358024597168
10.799148,-6.7744284713706024,-2.651124449754197,0.002363861517507547,-4.159358024597168
10.80818,-6.77441184006387,-2.651107818447464,0.0018413736070037577,-4.117432117462158
10.816256,-6.774399978625457,-2.6510959570090513,0.0014687355292000727,-4.117432117462158
10.825123,-6.774389792747635,-2.6510857711312292,0.0011487367398751811,-4.127913475036621
10.833064,-6.774382492149797,-2.651078470533391,0.0009193816944524589,-4.117432117462158
10.842653,-6.774375717043413,-2.6510716954270075,0.0007065354501397855,-4.117432117462158
10.852124,-6.774370559928303,-2.6510665383118974,0.0005445199006799484,-4.075506687164307
10.860745,-6.7743668660655345,-2.651062844449129,0.00042847377929646223,-4.096469879150391
10.868356,-6.774364234228659,-2.6510602126122533,0.0003457921853974189,-4.117432117462158
10.876473,-6.7743619977002885,-2.651057976083883,0.0002755295744144223,-4.096469879150391
10.884359,-6.774360256353277,-2.6510562347368714,0.00022082354453866084,-4.1069512367248535
10.892554,-6.774358817192831,-2.6510547955764254,0.0001756109858025318,-4.096469879150391
10.900141,-6.77435774128418,-2.6510537196677744,0.00014181031860904252,-4.127913475036621
10.908441,-6.774356807688287,-2.6510527860718813,0.0001124805385503212,-4.117432117462158
10.916048,-6.774356117090156,-2.6510520954737506,9.078475841252339e-05,-4.127913475036621
10.924904,-6.774355488108163,-2.651051466491757,7.102470632362489e-05,-4.096469879150391
10.933032,-6.77435502823734,-2.6510510066209347,5.6577438387417056e-05,-4.117432117462158
10.941829,-6.77435463828709,-2.651050616670684,4.4326789976394015e-05,-4.127913475036621
10.949719,-6.774354358026371,-2.6510503364099653,3.5522139888893055e-05,-4.127913475036621
10.958649,-6.774354110304796,-2.6510500886883905,2.7739737081010847e-05,-4.117432117462158
10.966622,-6.774353933442474,-2.6510499118260684,2.2183443334969607e-05,-4.117432117462158
10.975019,-6.77435378604871,-2.6510497644323046,1.755293166769424e-05,-4.1069512367248535
10.982567,-6.77435367895588,-2.651049657339474,1.4188511206380897e-05,-4.096469879150391
10.991378,-6.774353581043616,-2.6510495594272108,1.1112506687157288e-05,-4.127913475036621
10.999472,-6.7743535093312826,-2.651049487714877,8.859597311104169e-06,-4.138394832611084
11.008321,-6.774353447987034,-2.651049426370628,6.9324108334736216e-06,-4.127913475036621
11.016118,-6.77435340457001,-2.6510493829536044,5.568424805046947e-06,-4.117432117462158
